partido,jugador,mercado,linea,handicap,cuota
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Faltas Más/Menos,Menos 2.5,2.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Faltas Más/Menos,Más 2.5,2.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Faltas Más/Menos,Menos 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Faltas Más/Menos,Más 2.5,2.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Faltas Más/Menos,Menos 2.5,2.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Faltas Más/Menos,Más 2.5,2.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Faltas Más/Menos,Menos 2.5,2.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Faltas Más/Menos,Más 2.5,2.5,2.42
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Faltas Más/Menos,Menos 2.5,2.5,1.47
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Faltas Más/Menos,Más 2.5,2.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Faltas Más/Menos,Menos 2.5,2.5,2.32
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Faltas Más/Menos,Más 1.5,1.5,1.57
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Faltas Más/Menos,Menos 1.5,1.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Faltas Más/Menos,Más 1.5,1.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Faltas Más/Menos,Menos 1.5,1.5,2.32
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Faltas Más/Menos,Más 1.5,1.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Faltas Más/Menos,Menos 1.5,1.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Faltas Más/Menos,Más 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Faltas Más/Menos,Menos 1.5,1.5,2.25
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Faltas Más/Menos,Más 0.5,0.5,1.47
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Faltas Más/Menos,Menos 0.5,0.5,2.42
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Faltas Más/Menos,Más 0.5,0.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Faltas Más/Menos,Menos 0.5,0.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Puntos 1er período,Más 8.5,8.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Puntos 1er período,Menos 8.5,8.5,1.7
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Puntos 1er período,Más 5.5,5.5,2.02
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Puntos 1er período,Menos 5.5,5.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Puntos 1er período,Más 5.5,5.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Puntos 1er período,Menos 5.5,5.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Puntos 1er período,Más 4.5,4.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Puntos 1er período,Menos 4.5,4.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Puntos 1er período,Más 3.5,3.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Puntos 1er período,Menos 3.5,3.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Puntos 1er período,Más 2.5,2.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Puntos 1er período,Menos 2.5,2.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Puntos 1er período,Más 2.5,2.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Puntos 1er período,Menos 2.5,2.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Puntos 1er período,Más 2.5,2.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Puntos 1er período,Menos 2.5,2.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Puntos 1er período,Más 2.5,2.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Puntos 1er período,Menos 2.5,2.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Puntos 1er período,Más 1.5,1.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Puntos 1er período,Menos 1.5,1.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Puntos 1er período,Más 1.5,1.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Puntos 1er período,Menos 1.5,1.5,2.1
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Puntos 1er período,Más 1.5,1.5,1.62
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Puntos 1er período,Menos 1.5,1.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Puntos 1er período,Más 1.5,1.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Puntos 1er período,Menos 1.5,1.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Puntos 1er período,Más 0.5,0.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Puntos 1er período,Menos 0.5,0.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Puntos 1er período,Más 0.5,0.5,2.18
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Puntos 1er período,Menos 0.5,0.5,1.62
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Puntos 1er período,Más 0.5,0.5,2.22
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Puntos 1er período,Menos 0.5,0.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Asistencias 1er período,Más 2.5,2.5,2.22
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Asistencias 1er período,Menos 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Asistencias 1er período,Más 1.5,1.5,1.62
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Asistencias 1er período,Menos 1.5,1.5,2.18
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Asistencias 1er período,Más 1.5,1.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Asistencias 1er período,Menos 1.5,1.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Asistencias 1er período,Más 0.5,0.5,1.42
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Asistencias 1er período,Menos 0.5,0.5,2.67
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Asistencias 1er período,Más 0.5,0.5,2.77
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Asistencias 1er período,Menos 0.5,0.5,1.39
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Asistencias 1er período,Más 0.5,0.5,3.95
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Asistencias 1er período,Menos 0.5,0.5,1.21
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Asistencias 1er período,Más 0.5,0.5,3.95
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Asistencias 1er período,Menos 0.5,0.5,1.21
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Asistencias 1er período,Más 0.5,0.5,2.12
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Asistencias 1er período,Menos 0.5,0.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Asistencias 1er período,Más 0.5,0.5,2.3
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Asistencias 1er período,Menos 0.5,0.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Asistencias 1er período,Más 0.5,0.5,3.15
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Asistencias 1er período,Menos 0.5,0.5,1.31
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Asistencias 1er período,Más 0.5,0.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Asistencias 1er período,Menos 0.5,0.5,2.22
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Asistencias 1er período,Más 0.5,0.5,2.75
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Asistencias 1er período,Menos 0.5,0.5,1.39
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Asistencias 1er período,Más 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Asistencias 1er período,Menos 0.5,0.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Asistencias 1er período,Más 0.5,0.5,2.35
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Asistencias 1er período,Menos 0.5,0.5,1.53
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Asistencias 1er período,Más 0.5,0.5,2.67
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Asistencias 1er período,Menos 0.5,0.5,1.42
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Rebotes 1er período,Más 2.5,2.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Rebotes 1er período,Menos 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Rebotes 1er período,Más 2.5,2.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Rebotes 1er período,Menos 2.5,2.5,1.67
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Rebotes 1er período,Más 1.5,1.5,1.8
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Rebotes 1er período,Menos 1.5,1.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Rebotes 1er período,Más 1.5,1.5,2.7
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Rebotes 1er período,Menos 1.5,1.5,1.4
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Rebotes 1er período,Más 1.5,1.5,2.55
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Rebotes 1er período,Menos 1.5,1.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Rebotes 1er período,Más 1.5,1.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Rebotes 1er período,Menos 1.5,1.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Rebotes 1er período,Más 1.5,1.5,2.37
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Rebotes 1er período,Menos 1.5,1.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Rebotes 1er período,Más 1.5,1.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Rebotes 1er período,Menos 1.5,1.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Rebotes 1er período,Más 0.5,0.5,1.62
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Rebotes 1er período,Menos 0.5,0.5,2.18
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Rebotes 1er período,Más 0.5,0.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Rebotes 1er período,Menos 0.5,0.5,2.42
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Rebotes 1er período,Más 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Rebotes 1er período,Menos 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Rebotes 1er período,Más 0.5,0.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Rebotes 1er período,Menos 0.5,0.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Rebotes 1er período,Más 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Rebotes 1er período,Menos 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Rebotes 1er período,Más 0.5,0.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Rebotes 1er período,Menos 0.5,0.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Rebotes 1er período,Más 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Rebotes 1er período,Menos 0.5,0.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Rebotes 1er período,Más 0.5,0.5,2.82
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Rebotes 1er período,Menos 0.5,0.5,1.38
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Triples Intentados Más/Menos,Más 6.5,6.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Triples Intentados Más/Menos,Menos 6.5,6.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Triples Intentados Más/Menos,Más 6.5,6.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Triples Intentados Más/Menos,Menos 6.5,6.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Triples Intentados Más/Menos,Más 6.5,6.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Triples Intentados Más/Menos,Menos 6.5,6.5,1.85
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Triples Intentados Más/Menos,Más 4.5,4.5,1.75
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Triples Intentados Más/Menos,Menos 4.5,4.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Triples Intentados Más/Menos,Más 4.5,4.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Triples Intentados Más/Menos,Menos 4.5,4.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Triples Intentados Más/Menos,Más 4.5,4.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Triples Intentados Más/Menos,Menos 4.5,4.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Triples Intentados Más/Menos,Más 4.5,4.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Triples Intentados Más/Menos,Menos 4.5,4.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Triples Intentados Más/Menos,Más 3.5,3.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Triples Intentados Más/Menos,Menos 3.5,3.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Triples Intentados Más/Menos,Más 3.5,3.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Triples Intentados Más/Menos,Menos 3.5,3.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Triples Intentados Más/Menos,Más 3.5,3.5,2.1
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Triples Intentados Más/Menos,Menos 3.5,3.5,1.62
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Triples Intentados Más/Menos,Más 3.5,3.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Triples Intentados Más/Menos,Menos 3.5,3.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Triples Intentados Más/Menos,Más 3.5,3.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Triples Intentados Más/Menos,Menos 3.5,3.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Triples Intentados Más/Menos,Más 2.5,2.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Triples Intentados Más/Menos,Menos 2.5,2.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Triples Intentados Más/Menos,Más 2.5,2.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Triples Intentados Más/Menos,Menos 2.5,2.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros2 Intentados Más/Menos,Más 15.5,15.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros2 Intentados Más/Menos,Menos 15.5,15.5,1.85
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros2 Intentados Más/Menos,Más 13.5,13.5,1.93
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros2 Intentados Más/Menos,Menos 13.5,13.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros2 Intentados Más/Menos,Más 9.5,9.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros2 Intentados Más/Menos,Menos 9.5,9.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros2 Intentados Más/Menos,Más 9.5,9.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros2 Intentados Más/Menos,Menos 9.5,9.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros2 Intentados Más/Menos,Más 8.5,8.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros2 Intentados Más/Menos,Menos 8.5,8.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros2 Intentados Más/Menos,Más 7.5,7.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros2 Intentados Más/Menos,Menos 7.5,7.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros2 Intentados Más/Menos,Más 5.5,5.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros2 Intentados Más/Menos,Menos 5.5,5.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros2 Intentados Más/Menos,Más 5.5,5.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros2 Intentados Más/Menos,Menos 5.5,5.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros2 Intentados Más/Menos,Más 3.5,3.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros2 Intentados Más/Menos,Menos 3.5,3.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros2 Intentados Más/Menos,Más 3.5,3.5,2.25
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros2 Intentados Más/Menos,Menos 3.5,3.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros2 Intentados Más/Menos,Más 3.5,3.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros2 Intentados Más/Menos,Menos 3.5,3.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros2 Intentados Más/Menos,Más 2.5,2.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,2.35
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Campo Intentados Más/Menos,Más 19.5,19.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Campo Intentados Más/Menos,Menos 19.5,19.5,1.91
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Campo Intentados Más/Menos,Más 18.5,18.5,1.98
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Campo Intentados Más/Menos,Menos 18.5,18.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Campo Intentados Más/Menos,Más 15.5,15.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Campo Intentados Más/Menos,Menos 15.5,15.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Campo Intentados Más/Menos,Más 13.5,13.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Campo Intentados Más/Menos,Menos 13.5,13.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Campo Intentados Más/Menos,Más 13.5,13.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Campo Intentados Más/Menos,Menos 13.5,13.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Campo Intentados Más/Menos,Más 12.5,12.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Campo Intentados Más/Menos,Menos 12.5,12.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Campo Intentados Más/Menos,Más 9.5,9.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Campo Intentados Más/Menos,Menos 9.5,9.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Campo Intentados Más/Menos,Más 7.5,7.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Campo Intentados Más/Menos,Menos 7.5,7.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Campo Intentados Más/Menos,Más 6.5,6.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Campo Intentados Más/Menos,Menos 6.5,6.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Campo Intentados Más/Menos,Más 6.5,6.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Campo Intentados Más/Menos,Menos 6.5,6.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Campo Intentados Más/Menos,Más 6.5,6.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Campo Intentados Más/Menos,Menos 6.5,6.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Campo Intentados Más/Menos,Más 4.5,4.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Campo Intentados Más/Menos,Menos 4.5,4.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Campo Intentados Más/Menos,Más 4.5,4.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Campo Intentados Más/Menos,Menos 4.5,4.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Campo Intentados Más/Menos,Más 3.5,3.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Campo Intentados Más/Menos,Menos 3.5,3.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Campo Intentados Más/Menos,Más 2.5,2.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Campo Intentados Más/Menos,Menos 2.5,2.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Libres Intentados Más/Menos,Más 7.5,7.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Libres Intentados Más/Menos,Menos 7.5,7.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Libres Intentados Más/Menos,Más 6.5,6.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Libres Intentados Más/Menos,Menos 6.5,6.5,1.67
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Libres Intentados Más/Menos,Más 5.5,5.5,1.7
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Libres Intentados Más/Menos,Menos 5.5,5.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Libres Intentados Más/Menos,Más 3.5,3.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Libres Intentados Más/Menos,Menos 3.5,3.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Libres Intentados Más/Menos,Más 2.5,2.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Libres Intentados Más/Menos,Menos 2.5,2.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.25
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.07
